id,Rating
402,3.2596869160018254
403,3.323096304254803
404,3.5764867235622892
405,3.465345772163958
406,2.891830955503085
407,3.155667113295405
408,3.0637979448701125
409,2.832023907652431
410,3.5069701858151663
411,3.0606617633352267
412,3.1119878907986065
413,3.215697678066121
414,3.24860280430307
415,3.1555974070804274
416,2.991629770126359
417,3.179259001558927
418,3.497036931990147
419,3.3812005388535242
420,3.3526788197804267
421,3.155255624504605
422,3.0483809104565744
423,2.955507966859004
424,2.9512769401498824
425,3.2606160246899547
426,3.1686810367912224
427,3.04592167630786
428,3.3077196566569396
429,3.2232188480883237
430,3.2542979314151785
431,3.362325779099216
432,3.5442428878860857
433,2.8158967772978842
434,2.909600466592079
435,3.337866234702919
436,3.0853593712356173
437,3.2797921912251526
438,2.9165693069072782
439,2.784077289015018
440,3.4252418765782595
441,3.2373402095421357
442,3.041869407474114
443,3.3414521351945368
444,3.594987306416006
445,3.4834735989750483
446,3.3537159874727327
447,3.1231528781687294
448,3.147566798816109
449,3.5607755998537085
450,2.4526067805382934
451,3.4854583682633766
452,3.16165249248074
453,3.057697429528951
454,3.34069650829225
455,3.2797921912251526
456,2.9923487596855147
457,3.124847001499549
458,3.2278195736041195
459,3.164483300879563
460,2.9710405799374358
461,2.854450272065673
462,2.8574557125875875
463,3.525340602621237
464,3.2232178280884374
465,3.5411920492273063
466,2.8158356459109157
467,3.4427502215726205
468,2.8130776279466985
469,2.97722471764501
470,3.5286759475631277
471,3.392776361594755
472,3.390557227454481
473,3.1365423932448526
474,3.1204295150622645
475,3.2924758486591963
476,2.963437714212043
477,2.8775582074604227
478,2.6727956759351676
479,3.2813855043101983
480,3.567652941268647
481,3.2632405097441106
482,3.3225433320834985
483,3.461447663613874
484,3.439669257154784
485,2.980101231395967
486,3.5129965557550484
487,3.035598883416347
488,2.7456968955082037
489,2.9073800399715832
490,3.5632360260556197
491,3.181589629386294
492,3.466592556983462
493,3.1141269273468066
494,3.525199239378686
495,3.1888746211077947
496,2.898440859196162
497,3.0686886377982514
498,3.250007752329858
499,2.9109173684769036
500,3.3344336430712587
501,3.7615775774124316
502,2.9848074944212586
503,3.1946572771730706
504,3.157761708544568
505,3.3790508558035532
506,3.0606617633352267
507,2.9743256734337336
508,3.420151854839179
509,3.089643929788552
510,2.8550245374486427
511,2.9806816681786006
512,2.9311206868997246
513,3.2964236318466393
514,2.9261331780148665
515,3.554124629648078
516,3.348829437716815
517,2.684380369264766
518,3.3848221851218265
519,3.283527296480748
520,3.465345772163958
521,3.038604180174156
522,3.217647173934419
523,3.442440849726948
524,3.7434086586254827
525,3.313761801096828
526,3.1711152191626546
527,3.630040650547299
528,3.4249872300381394
529,3.0281147064667078
530,2.6400992815042876
531,3.5563463817734986
532,3.126218027921009
533,3.341950863839469
534,3.2742625965328735
535,3.215228908980229
536,3.514061794907093
537,3.4671401406597933
538,2.7372971327406717
539,2.8811078142604103
